1KB,10KB,100KB,500KB,1MB,10MB,100MB,Source
24.71470832824707,25.884628295898438,32.96375274658203,26.647567749023438,32.5927734375,78.18055152893066,670.168399810791,wasm
35.99190711975098,23.381710052490234,27.990102767944336,25.406837463378906,37.720680236816406,88.55414390563965,687.4184608459473,wasm
31.164169311523438,35.125017166137695,24.90854263305664,26.390790939331055,29.16264533996582,86.6851806640625,710.655689239502,wasm
24.675846099853516,31.22687339782715,33.45489501953125,27.846574783325195,38.08474540710449,100.04734992980957,813.1258487701416,wasm
40.024518966674805,38.13290596008301,32.410383224487305,44.013261795043945,48.10357093811035,86.78627014160156,703.1877040863037,wasm
37.01663017272949,35.63690185546875,26.011943817138672,25.79641342163086,30.361413955688477,81.76922798156738,669.2700386047363,wasm
32.8373908996582,37.44864463806152,26.7641544342041,32.93490409851074,35.359859466552734,79.37407493591309,680.0944805145264,wasm
28.23019027709961,32.02223777770996,23.862838745117188,34.15679931640625,29.250144958496094,78.69243621826172,659.2419147491455,wasm
23.8039493560791,26.945114135742188,23.17070960998535,33.51330757141113,32.671213150024414,83.10699462890625,715.667724609375,wasm
33.86735916137695,24.98006820678711,38.001298904418945,40.82083702087402,39.71600532531738,93.76811981201172,680.0553798675537,wasm
29.764890670776367,25.21991729736328,26.59893035888672,32.464027404785156,32.788991928100586,85.56771278381348,701.3988494873047,wasm
33.873796463012695,24.142026901245117,23.039579391479492,35.13646125793457,37.433624267578125,85.1285457611084,681.4312934875488,wasm
32.29236602783203,34.87133979797363,24.486780166625977,36.22293472290039,28.535842895507812,91.99833869934082,679.8644065856934,wasm
39.79682922363281,28.88178825378418,26.631832122802734,37.01472282409668,37.535905838012695,91.37606620788574,665.5387878417969,wasm
39.67571258544922,40.98320007324219,27.80604362487793,38.97571563720703,43.63870620727539,89.0350341796875,776.177167892456,wasm
31.059741973876953,35.48884391784668,40.578603744506836,34.178972244262695,37.621498107910156,86.62581443786621,832.3993682861328,wasm
27.101993560791016,30.601024627685547,33.00881385803223,35.5222225189209,34.943580627441406,81.6648006439209,699.5015144348145,wasm
23.745298385620117,23.84781837463379,30.463457107543945,35.14909744262695,33.43534469604492,81.25638961791992,740.8592700958252,wasm
33.191680908203125,26.73792839050293,25.424480438232422,33.21242332458496,35.96329689025879,77.61526107788086,900.6812572479248,wasm
27.467966079711914,32.14597702026367,24.673938751220703,33.919572830200195,33.45751762390137,79.65564727783203,824.0714073181152,wasm
23.635149002075195,25.724411010742188,23.1778621673584,33.799171447753906,39.716243743896484,77.21233367919922,669.1253185272217,wasm
34.615516662597656,23.775577545166016,32.06896781921387,35.2632999420166,28.39946746826172,84.5804214477539,691.7223930358887,wasm
26.743650436401367,32.13763236999512,30.052900314331055,35.25495529174805,34.38258171081543,93.40524673461914,1010.6549263000488,wasm
24.471521377563477,33.29658508300781,24.558544158935547,36.53907775878906,39.16478157043457,86.19117736816406,775.6376266479492,wasm
10.626077651977539,8.398294448852539,12.952804565429688,11.158466339111328,21.181344985961914,105.38792610168457,882.2698593139648,docker
9.191751480102539,8.022069931030273,7.451534271240234,12.750864028930664,14.619112014770508,94.44856643676758,876.4607906341553,docker
9.645700454711914,7.710695266723633,10.136842727661133,13.204813003540039,15.573978424072266,103.38473320007324,897.4840641021729,docker
10.643720626831055,8.020162582397461,10.340690612792969,13.330221176147461,15.189647674560547,107.84077644348145,810.9593391418457,docker
10.507345199584961,7.992267608642578,9.479284286499023,10.236263275146484,15.589237213134766,97.19538688659668,816.1046504974365,docker
10.439872741699219,9.241819381713867,10.360240936279297,10.718107223510742,15.470266342163086,95.50833702087402,921.5352535247803,docker
6.55674934387207,10.455131530761719,8.505821228027344,10.051488876342773,21.817684173583984,84.0463638305664,765.9671306610107,docker
6.8359375,11.6729736328125,9.581327438354492,9.90438461303711,13.997316360473633,81.32767677307129,750.3414154052734,docker
8.986234664916992,9.266853332519531,10.053157806396484,10.007619857788086,14.754295349121094,80.5203914642334,769.9880599975586,docker
8.142709732055664,9.169816970825195,9.417295455932617,10.206460952758789,15.214204788208008,82.54814147949219,741.5568828582764,docker
6.815195083618164,8.23521614074707,9.721755981445312,11.524438858032227,14.097213745117188,76.83491706848145,832.6539993286133,docker
7.908105850219727,9.90605354309082,7.960796356201172,10.039329528808594,14.681339263916016,80.49297332763672,845.5042839050293,docker
8.34345817565918,9.095907211303711,9.998798370361328,9.594917297363281,14.272928237915039,78.04322242736816,824.7032165527344,docker
10.846853256225586,10.182857513427734,7.961511611938477,10.58197021484375,17.85564422607422,81.73322677612305,915.1577949523926,docker
10.24007797241211,8.936882019042969,10.602712631225586,13.934135437011719,29.160261154174805,76.24077796936035,913.2647514343262,docker
9.710073471069336,7.546663284301758,7.866144180297852,11.915206909179688,14.56451416015625,82.41009712219238,813.0111694335938,docker
15.163660049438477,9.090900421142578,9.777069091796875,10.347604751586914,28.028011322021484,75.13236999511719,883.4207057952881,docker
10.993003845214844,7.605314254760742,7.418394088745117,10.166645050048828,16.206979751586914,81.52532577514648,835.2701663970947,docker
8.218765258789062,11.173486709594727,8.172273635864258,14.750957489013672,15.290498733520508,79.2245864868164,802.2875785827637,docker
9.890079498291016,11.520862579345703,6.9484710693359375,12.32147216796875,17.426252365112305,83.59122276306152,913.4664535522461,docker
10.929107666015625,12.419700622558594,7.503986358642578,18.144845962524414,16.022920608520508,79.56504821777344,768.5387134552002,docker
11.632442474365234,8.90350341796875,7.506132125854492,26.643753051757812,18.299341201782227,83.6782455444336,738.0716800689697,docker
8.081912994384766,10.575294494628906,8.32223892211914,19.169092178344727,15.676021575927734,77.7902603149414,812.5991821289062,docker
7.943153381347656,9.618997573852539,21.039247512817383,22.420167922973633,14.602899551391602,80.89208602905273,850.231409072876,docker
8.150339126586914,10.345697402954102,8.443355560302734,16.94941520690918,13.852119445800781,90.0425910949707,945.3017711639404,docker
7.888078689575195,6.633281707763672,9.372949600219727,14.819622039794922,14.8162841796875,84.55038070678711,822.00026512146,docker
8.315086364746094,8.950948715209961,7.726430892944336,11.43956184387207,14.71257209777832,83.24193954467773,971.7462062835693,docker
7.885932922363281,11.691808700561523,8.468151092529297,12.203216552734375,18.581390380859375,81.94088935852051,972.3081588745117,docker
8.524179458618164,10.766983032226562,9.053707122802734,11.631250381469727,18.0513858795166,80.35492897033691,870.309591293335,docker
9.142637252807617,8.204936981201172,8.296489715576172,9.8419189453125,16.30091667175293,81.16412162780762,865.436315536499,docker
9.990930557250977,9.820699691772461,6.907224655151367,11.167049407958984,16.36505126953125,81.56204223632812,794.6734428405762,docker
8.942365646362305,16.880035400390625,7.8868865966796875,10.592937469482422,15.40231704711914,81.18224143981934,856.8718433380127,docker
9.36746597290039,8.497953414916992,7.958173751831055,10.511636734008789,15.959024429321289,79.80680465698242,818.7961578369141,docker
9.696245193481445,6.789684295654297,8.67772102355957,10.58340072631836,15.700340270996094,81.76946640014648,884.7284317016602,docker
6.771564483642578,6.948232650756836,8.385896682739258,10.05697250366211,14.416694641113281,93.72258186340332,806.2500953674316,docker
8.577823638916016,6.744146347045898,8.135318756103516,9.329557418823242,28.810739517211914,79.8943042755127,773.773193359375,docker
7.654905319213867,6.32476806640625,9.125709533691406,9.39321517944336,18.199443817138672,81.2380313873291,769.5481777191162,docker
6.635904312133789,6.439685821533203,9.234428405761719,10.47515869140625,16.301870346069336,84.64813232421875,754.3370723724365,docker
8.690834045410156,7.332801818847656,9.19032096862793,10.475873947143555,19.245386123657227,77.09002494812012,811.6443157196045,docker
7.941246032714844,6.757020950317383,10.489702224731445,10.994911193847656,25.827407836914062,83.4035873413086,731.5399646759033,docker
7.311105728149414,8.614301681518555,10.529756546020508,10.910987854003906,18.825054168701172,80.74355125427246,750.417947769165,docker
8.35561752319336,7.49969482421875,7.93147087097168,10.21885871887207,23.265361785888672,82.12924003601074,769.4611549377441,docker
7.330179214477539,6.98089599609375,7.571935653686523,10.917425155639648,18.460512161254883,79.71978187561035,770.6098556518555,docker
8.631229400634766,6.927967071533203,8.00323486328125,13.580083847045898,17.972469329833984,83.19950103759766,735.6786727905273,docker
8.324384689331055,7.981300354003906,8.38470458984375,13.178110122680664,20.084142684936523,89.75648880004883,773.0584144592285,docker
8.390426635742188,6.739616394042969,8.356809616088867,11.187314987182617,24.446725845336914,80.56116104125977,789.341926574707,docker
8.675336837768555,6.259441375732422,9.264707565307617,12.448310852050781,25.84671974182129,73.77171516418457,896.4641094207764,docker
11.655092239379883,7.553815841674805,8.172035217285156,14.828920364379883,30.086994171142578,76.73454284667969,780.6100845336914,docker
7.765293121337891,7.0896148681640625,7.892847061157227,13.313531875610352,27.09507942199707,79.50186729431152,819.4246292114258,docker
7.281780242919922,8.040189743041992,7.987022399902344,13.959884643554688,22.5067138671875,80.93667030334473,936.5010261535645,docker
8.62741470336914,9.716033935546875,9.697198867797852,10.275125503540039,33.6613655090332,88.75155448913574,800.4505634307861,docker
8.450746536254883,7.058620452880859,8.327245712280273,12.075424194335938,16.8304443359375,88.88697624206543,810.6091022491455,docker
7.082223892211914,7.868051528930664,7.863521575927734,10.798931121826172,15.368461608886719,118.84498596191406,763.5691165924072,docker
8.464574813842773,7.672786712646484,9.17816162109375,12.59303092956543,16.805171966552734,99.84660148620605,783.6267948150635,docker
8.126974105834961,7.567167282104492,21.466970443725586,13.870716094970703,17.688751220703125,118.23153495788574,765.7938003540039,docker
7.694244384765625,6.955146789550781,7.398128509521484,12.72726058959961,18.998146057128906,121.3068962097168,759.4797611236572,docker
10.288476943969727,6.53386116027832,7.771015167236328,10.875225067138672,18.954038619995117,124.44138526916504,849.231481552124,docker
9.451627731323242,7.624387741088867,8.698225021362305,10.541200637817383,16.67642593383789,119.41957473754883,749.2306232452393,docker
8.287668228149414,7.645368576049805,9.21940803527832,11.55400276184082,15.82646369934082,141.2663459777832,792.8600311279297,docker
13.19432258605957,6.679773330688477,22.821903228759766,12.867450714111328,16.704559326171875,127.83694267272949,805.2849769592285,docker
9.769439697265625,7.19904899597168,8.737564086914062,12.38250732421875,16.098976135253906,112.11633682250977,806.7638874053955,docker
7.884025573730469,8.541584014892578,8.013486862182617,12.074470520019531,18.386125564575195,88.37294578552246,765.4180526733398,docker
10.376691818237305,7.613658905029297,6.9599151611328125,11.95979118347168,17.847061157226562,125.34785270690918,789.0975475311279,docker
7.642507553100586,7.846355438232422,8.125066757202148,10.137557983398438,17.235279083251953,101.64308547973633,941.9164657592773,docker
8.086204528808594,9.33074951171875,8.099794387817383,12.220144271850586,13.787031173706055,119.94528770446777,806.1854839324951,docker
6.758689880371094,21.743059158325195,8.093595504760742,10.75434684753418,13.307571411132812,146.31271362304688,834.216833114624,docker
7.442474365234375,5.976438522338867,8.597373962402344,13.571023941040039,16.04771614074707,81.91895484924316,1081.9342136383057,docker
6.562232971191406,7.443428039550781,8.208751678466797,12.679338455200195,15.86604118347168,82.45515823364258,1011.2771987915039,docker
7.573127746582031,8.233308792114258,7.891654968261719,13.16213607788086,20.662546157836914,120.39303779602051,783.5731506347656,docker
7.870197296142578,10.361909866333008,13.65518569946289,13.149023056030273,15.828371047973633,87.78834342956543,906.4681529998779,docker
12.506961822509766,7.965326309204102,10.535955429077148,10.985374450683594,14.094114303588867,113.14630508422852,975.8484363555908,docker
7.821798324584961,11.971473693847656,9.042978286743164,11.958837509155273,14.275312423706055,88.3791446685791,756.7527294158936,docker
7.63702392578125,8.814811706542969,7.076501846313477,11.654138565063477,28.811931610107422,80.78408241271973,839.3492698669434,docker
8.404731750488281,6.735801696777344,7.828235626220703,13.544082641601562,18.13054084777832,77.57401466369629,823.9748477935791,docker
8.278369903564453,6.773710250854492,7.085323333740234,10.208845138549805,24.864673614501953,88.79446983337402,781.71706199646,docker
8.289813995361328,6.935834884643555,8.549690246582031,12.130498886108398,21.823406219482422,78.09138298034668,776.451587677002,docker
8.434772491455078,6.521701812744141,7.687568664550781,12.598037719726562,20.60079574584961,119.95816230773926,767.4112319946289,docker
6.922483444213867,6.722450256347656,9.01031494140625,11.036872863769531,16.295194625854492,105.00454902648926,783.0471992492676,docker
7.830381393432617,7.128715515136719,7.661581039428711,14.209508895874023,17.767667770385742,80.99055290222168,864.92919921875,docker
19.966602325439453,7.193803787231445,8.300065994262695,11.26408576965332,14.871358871459961,84.39016342163086,945.0922012329102,docker
8.603096008300781,7.893800735473633,8.647680282592773,12.497663497924805,17.766714096069336,80.94000816345215,780.968427658081,docker
8.181095123291016,7.534503936767578,8.785724639892578,11.775016784667969,17.777204513549805,80.59430122375488,805.647611618042,docker
8.023500442504883,7.443904876708984,9.95016098022461,12.209653854370117,13.866186141967773,83.33349227905273,1046.2172031402588,docker
8.88514518737793,7.528543472290039,9.01341438293457,12.465238571166992,16.149282455444336,80.08551597595215,891.2732601165771,docker
9.704351425170898,6.434440612792969,9.841680526733398,12.665510177612305,28.498411178588867,83.2972526550293,796.3173389434814,docker
8.157491683959961,7.828712463378906,10.010242462158203,11.23809814453125,17.33684539794922,79.19502258300781,828.6447525024414,docker
8.800506591796875,6.793975830078125,28.0916690826416,9.940862655639648,16.718149185180664,82.96346664428711,1110.3105545043945,docker
8.443832397460938,7.791042327880859,8.423328399658203,13.5040283203125,15.0604248046875,76.43342018127441,811.1362457275391,docker
7.557153701782227,6.600618362426758,7.9822540283203125,12.806892395019531,27.722835540771484,83.221435546875,774.6784687042236,docker
7.217168807983398,6.790876388549805,7.803916931152344,9.984254837036133,16.665220260620117,77.38924026489258,842.3185348510742,docker
7.437944412231445,10.086536407470703,10.960102081298828,9.670019149780273,15.610933303833008,89.12086486816406,816.9076442718506,docker
9.206533432006836,8.60285758972168,21.641969680786133,11.481285095214844,15.452861785888672,77.46219635009766,810.8141422271729,docker
9.067535400390625,7.561206817626953,6.751060485839844,24.872303009033203,14.943361282348633,76.28226280212402,748.5027313232422,docker
7.066249847412109,9.006500244140625,8.866071701049805,10.519981384277344,14.247417449951172,79.6058177947998,863.6074066162109,docker
8.539915084838867,7.495403289794922,11.431217193603516,13.04483413696289,16.61086082458496,76.98726654052734,862.9467487335205,docker
9.882450103759766,7.420063018798828,9.495735168457031,11.200428009033203,17.11273193359375,77.96216011047363,755.7926177978516,docker
8.190155029296875,7.700204849243164,9.070158004760742,13.257741928100586,14.516592025756836,81.16936683654785,778.0945301055908,docker
8.81195068359375,7.016658782958984,9.243488311767578,11.71565055847168,14.335155487060547,82.97276496887207,869.271993637085,docker
7.695674896240234,9.561300277709961,9.964704513549805,10.646581649780273,14.293909072875977,84.9308967590332,950.5484104156494,docker
8.425474166870117,7.7953338623046875,8.415460586547852,11.697053909301758,14.854669570922852,79.86116409301758,771.310567855835,docker
