wordcount
"{'cold': [5.7911951541900635, 6.155672311782837, 6.001492261886597], 'warm': [0.21400761604309082, 0.24690794944763184, 0.20006370544433594]}"
"{'cold': [1.9667177200317383, 2.016324281692505, 1.9641544818878174], 'warm': [0.20363712310791016, 0.22946500778198242, 0.2319347858428955]}"
